日期,总确诊数,新增确诊数,总治愈数,新增治愈数,总死亡数,新增死亡数
2020年09.14,1782,4,1753,2,8,0
2020年09.15,1783,1,1757,4,8,0
2020年09.16,1784,1,1760,3,8,0
2020年09.17,1787,3,1764,4,8,0
2020年09.18,1793,6,1767,3,8,0
2020年09.19,1797,4,1768,1,8,0
2020年09.20,1800,3,1771,3,8,0
2020年09.21,1803,3,1774,3,8,0
2020年09.22,1807,4,1777,3,8,0
2020年09.23,1807,0,1780,3,8,0
2020年09.24,1809,2,1782,2,8,0
2020年09.25,1812,3,1785,3,8,0
2020年09.26,1814,2,1785,0,8,0
2020年09.27,1819,5,1789,4,8,0
2020年09.28,1819,0,1792,3,8,0
2020年09.29,1827,8,1796,4,8,0
2020年09.30,1829,2,1799,3,8,0
2020年10.01,1831,2,1800,1,8,0
2020年10.02,1834,3,1803,3,8,0
2020年10.03,1840,6,1804,1,8,0
2020年10.04,1841,1,1806,2,8,0
2020年10.05,1846,5,1808,2,8,0
2020年10.06,1848,2,1811,3,8,0
2020年10.07,1848,0,1815,4,8,0
2020年10.08,1851,3,1821,6,8,0
2020年10.09,1852,1,1822,1,8,0
2020年10.10,1858,6,1823,1,8,0
2020年10.11,1861,3,1823,0,8,0
2020年10.12,1863,2,1825,2,8,0
2020年10.13,1869,6,1826,1,8,0
2020年10.14,1873,4,1829,3,8,0
2020年10.15,1875,2,1831,2,8,0
2020年10.16,1877,2,1832,1,8,0
2020年10.17,1881,4,1836,4,8,0
2020年10.18,1884,3,1840,4,8,0
2020年10.19,1889,5,1841,1,8,0
2020年10.20,1892,3,1844,3,8,0
2020年10.21,1895,3,1848,4,8,0
2020年10.22,1895,0,1851,3,8,0
2020年10.23,1904,9,1857,6,8,0
2020年10.24,1907,3,1861,4,8,0
2020年10.25,1908,1,1865,4,8,0
2020年10.26,1909,1,1869,4,8,0
2020年10.27,1911,2,1870,1,8,0
2020年10.28,1914,3,1870,0,8,0
2020年10.29,1916,2,1877,7,8,0
2020年10.30,1919,3,1882,5,8,0
2020年10.31,1922,3,1882,0,8,0
2020年11.01,1927,5,1887,5,8,0
2020年11.02,1935,8,1891,4,8,0
2020年11.03,1938,3,1892,1,8,0
2020年11.04,1938,0,1896,4,8,0
2020年11.05,1941,3,1899,3,8,0
2020年11.06,1943,2,1902,3,8,0
2020年11.07,1945,2,1902,0,8,0
2020年11.08,1949,4,1904,2,8,0
2020年11.09,1955,6,1909,5,8,0
2020年11.10,1955,0,1915,6,8,0
2020年11.11,1956,1,1918,3,8,0
2020年11.12,1956,0,1921,3,8,0
2020年11.13,1963,7,1922,1,8,0
2020年11.14,1966,3,1922,0,8,0
2020年11.15,1968,2,1923,1,8,0
2020年11.16,1971,3,1925,2,8,0
2020年11.17,1972,1,1930,5,8,0
2020年11.18,1973,1,1933,3,8,0
2020年11.19,1975,2,1933,0,8,0
2020年11.20,1975,0,1935,2,8,0
2020年11.21,1975,0,1937,2,8,0
2020年11.22,1979,4,1939,2,8,0
2020年11.23,1983,4,1940,1,8,0
2020年11.24,1984,1,1941,1,8,0
2020年11.25,1988,4,1942,1,8,0
2020年11.26,1988,0,1943,1,8,0
2020年11.27,1988,0,1947,4,8,0
2020年11.28,1988,0,1947,0,8,0
2020年11.29,1989,1,1949,2,8,0
2020年11.30,1989,0,1950,1,8,0
2020年12.01,1992,3,1951,1,8,0
2020年12.02,1996,4,1952,1,8,0
2020年12.03,1997,1,1953,1,8,0
2020年12.04,2000,3,1956,3,8,0
2020年12.05,2002,2,1958,2,8,0
2020年12.06,2004,2,1960,2,8,0
2020年12.07,2007,3,1964,4,8,0
2020年12.08,2009,2,1966,2,8,0
2020年12.09,2010,1,1968,2,8,0
2020年12.10,2013,3,1969,1,8,0
2020年12.11,2015,2,1970,1,8,0
2020年12.12,2016,1,1972,2,8,0
2020年12.13,2017,1,1973,1,8,0
2020年12.14,2018,1,1973,0,8,0
2020年12.15,2021,3,1973,0,8,0
2020年12.16,2022,1,1973,0,8,0
2020年12.17,2026,4,1974,1,8,0
2020年12.18,2027,1,1977,3,8,0
2020年12.19,2028,1,1979,2,8,0
2020年12.20,2031,3,1980,1,8,0
2020年12.21,2034,3,1982,2,8,0
2020年12.22,2035,1,1986,4,8,0
2020年12.23,2036,1,1993,7,8,0
2020年12.24,2037,1,1995,2,8,0
2020年12.25,2038,1,1997,2,8,0
2020年12.26,2038,0,1999,2,8,0
2020年12.27,2039,1,2003,4,8,0
2020年12.28,2040,1,2008,5,8,0
2020年12.29,2041,1,2008,0,8,0
2020年12.30,2044,3,2008,0,8,0
2020年12.31,2046,2,2010,2,8,0
2021年01.01,2049,3,2011,1,8,0
2021年01.02,2051,2,2012,1,8,0
2021年01.03,2053,2,2012,0,8,0
2021年01.04,2057,4,2014,2,8,0
2021年01.05,2060,3,2015,1,8,0
2021年01.06,2062,2,2018,3,8,0
2021年01.07,2065,3,2020,2,8,0
2021年01.08,2067,2,2022,2,8,0
2021年01.09,2068,1,2022,0,8,0
