日期,总确诊数,新增确诊数,总治愈数,新增治愈数,总死亡数,新增死亡数
2020年09.10,233,0,220,4,3,0
2020年09.11,233,0,220,0,3,0
2020年09.12,234,1,221,1,3,0
2020年09.13,234,0,225,4,3,0
2020年09.14,234,0,225,0,3,0
2020年09.15,234,0,225,0,3,0
2020年09.16,234,0,225,0,3,0
2020年09.17,237,3,225,0,3,0
2020年09.18,237,0,226,1,3,0
2020年09.19,237,0,226,0,3,0
2020年09.20,237,0,227,1,3,0
2020年09.21,238,1,228,1,3,0
2020年09.22,239,1,229,1,3,0
2020年09.23,239,0,230,1,3,0
2020年09.24,239,0,230,0,3,0
2020年09.25,240,1,230,0,3,0
2020年09.26,240,0,233,3,3,0
2020年09.27,240,0,233,0,3,0
2020年09.28,240,0,233,0,3,0
2020年09.29,240,0,233,0,3,0
2020年09.30,240,0,233,0,3,0
2020年10.01,240,0,234,1,3,0
2020年10.02,240,0,234,0,3,0
2020年10.03,241,1,234,0,3,0
2020年10.04,241,0,234,0,3,0
2020年10.05,242,1,235,1,3,0
2020年10.06,242,0,235,0,3,0
2020年10.07,242,0,235,0,3,0
2020年10.08,242,0,235,0,3,0
2020年10.09,244,2,236,1,3,0
2020年10.10,244,0,236,0,3,0
2020年10.11,245,1,238,2,3,0
2020年10.12,245,0,238,0,3,0
2020年10.13,245,0,238,0,3,0
2020年10.14,245,0,238,0,3,0
2020年10.15,247,2,240,2,3,0
