日期,总确诊数,新增确诊数,总治愈数,新增治愈数,总死亡数,新增死亡数
2020年08.09,147,0,145,0,2,0
2020年08.10,147,0,145,0,2,0
2020年08.11,147,0,145,0,2,0
2020年08.12,147,0,145,0,2,0
2020年08.13,147,0,145,0,2,0
2020年08.14,147,0,145,0,2,0
2020年08.15,147,0,145,0,2,0
2020年08.16,147,0,145,0,2,0
2020年08.17,147,0,145,0,2,0
2020年08.18,147,0,145,0,2,0
2020年08.19,147,0,145,0,2,0
2020年08.20,147,0,145,0,2,0
2020年08.21,147,0,145,0,2,0
2020年08.22,147,0,145,0,2,0
2020年08.23,147,0,145,0,2,0
2020年08.24,147,0,145,0,2,0
2020年08.25,147,0,145,0,2,0
2020年08.26,147,0,145,0,2,0
2020年08.27,147,0,145,0,2,0
2020年08.28,147,0,145,0,2,0
2020年08.29,147,0,145,0,2,0
2020年08.30,147,0,145,0,2,0
2020年08.31,147,0,145,0,2,0
2020年09.01,147,0,145,0,2,0
2020年09.02,147,0,145,0,2,0
2020年09.03,147,0,145,0,2,0
2020年09.04,147,0,145,0,2,0
2020年09.05,147,0,145,0,2,0
2020年09.06,147,0,145,0,2,0
2020年09.07,147,0,145,0,2,0
2020年09.08,147,0,145,0,2,0
2020年09.09,147,0,145,0,2,0
2020年09.10,147,0,145,0,2,0
2020年09.11,147,0,145,0,2,0
2020年09.12,147,0,145,0,2,0
2020年09.13,147,0,145,0,2,0
2020年09.14,147,0,145,0,2,0
2020年09.15,147,0,145,0,2,0
2020年09.16,147,0,145,0,2,0
2020年09.17,147,0,145,0,2,0
2020年09.18,147,0,145,0,2,0
2020年09.19,147,0,145,0,2,0
2020年09.20,147,0,145,0,2,0
2020年09.21,147,0,145,0,2,0
2020年09.22,147,0,145,0,2,0
2020年09.23,147,0,145,0,2,0
2020年09.24,147,0,145,0,2,0
2020年09.25,147,0,145,0,2,0
2020年09.26,147,0,145,0,2,0
2020年09.27,147,0,145,0,2,0
2020年09.28,147,0,145,0,2,0
2020年09.29,147,0,145,0,2,0
2020年09.30,147,0,145,0,2,0
2020年10.01,147,0,145,0,2,0
2020年10.02,147,0,145,0,2,0
2020年10.03,147,0,145,0,2,0
2020年10.04,147,0,145,0,2,0
2020年10.05,147,0,145,0,2,0
2020年10.06,147,0,145,0,2,0
2020年10.07,147,0,145,0,2,0
2020年10.08,147,0,145,0,2,0
2020年10.09,147,0,145,0,2,0
2020年10.10,147,0,145,0,2,0
2020年10.11,147,0,145,0,2,0
2020年10.12,147,0,145,0,2,0
2020年10.13,147,0,145,0,2,0
2020年10.14,147,0,145,0,2,0
2020年10.15,147,0,145,0,2,0
2020年10.16,147,0,145,0,2,0
2020年10.17,147,0,145,0,2,0
2020年10.18,147,0,145,0,2,0
2020年10.19,147,0,145,0,2,0
2020年10.20,147,0,145,0,2,0
2020年10.21,147,0,145,0,2,0
2020年10.22,147,0,145,0,2,0
2020年10.23,147,0,145,0,2,0
2020年10.24,147,0,145,0,2,0
2020年10.25,147,0,145,0,2,0
2020年10.26,147,0,145,0,2,0
2020年10.27,147,0,145,0,2,0
2020年10.28,147,0,145,0,2,0
2020年10.29,147,0,145,0,2,0
2020年10.30,147,0,145,0,2,0
2020年10.31,147,0,145,0,2,0
2020年11.01,147,0,145,0,2,0
2020年11.02,147,0,145,0,2,0
2020年11.03,147,0,145,0,2,0
2020年11.04,147,0,145,0,2,0
2020年11.05,147,0,145,0,2,0
2020年11.06,147,0,145,0,2,0
2020年11.07,147,0,145,0,2,0
2020年11.08,147,0,145,0,2,0
2020年11.09,147,0,145,0,2,0
2020年11.10,147,0,145,0,2,0
2020年11.11,147,0,145,0,2,0
2020年11.12,147,0,145,0,2,0
2020年11.13,147,0,145,0,2,0
2020年11.14,147,0,145,0,2,0
2020年11.15,147,0,145,0,2,0
2020年11.16,147,0,145,0,2,0
2020年11.17,147,0,145,0,2,0
2020年11.18,147,0,145,0,2,0
2020年11.19,147,0,145,0,2,0
2020年11.20,147,0,145,0,2,0
2020年11.21,147,0,145,0,2,0
2020年11.22,147,0,145,0,2,0
2020年11.23,147,0,145,0,2,0
2020年11.24,147,0,145,0,2,0
2020年11.25,147,0,145,0,2,0
2020年11.26,147,0,145,0,2,0
2020年11.27,147,0,145,0,2,0
2020年11.28,147,0,145,0,2,0
2020年11.29,147,0,145,0,2,0
2020年11.30,147,0,145,0,2,0
2020年12.01,147,0,145,0,2,0
2020年12.02,147,0,145,0,2,0
2020年12.03,147,0,145,0,2,0
2020年12.04,147,0,145,0,2,0
2020年12.05,147,0,145,0,2,0
2020年12.06,147,0,145,0,2,0
2020年12.07,147,0,145,0,2,0
2020年12.08,147,0,145,0,2,0
2020年12.09,147,0,145,0,2,0
2020年12.10,147,0,145,0,2,0
2020年12.11,147,0,145,0,2,0
2020年12.12,147,0,145,0,2,0
2020年12.13,147,0,145,0,2,0
2020年12.14,147,0,145,0,2,0
2020年12.15,147,0,145,0,2,0
2020年12.16,147,0,145,0,2,0
2020年12.17,147,0,145,0,2,0
2020年12.18,147,0,145,0,2,0
2020年12.19,147,0,145,0,2,0
2020年12.20,147,0,145,0,2,0
2020年12.21,147,0,145,0,2,0
2020年12.22,147,0,145,0,2,0
2020年12.23,147,0,145,0,2,0
2020年12.24,147,0,145,0,2,0
2020年12.25,147,0,145,0,2,0
2020年12.26,147,0,145,0,2,0
2020年12.27,147,0,145,0,2,0
2020年12.28,147,0,145,0,2,0
2020年12.29,147,0,145,0,2,0
2020年12.30,147,0,145,0,2,0
2020年12.31,147,0,145,0,2,0
2021年01.01,147,0,145,0,2,0
2021年01.02,147,0,145,0,2,0
2021年01.03,147,0,145,0,2,0
2021年01.04,147,0,145,0,2,0
2021年01.05,147,0,145,0,2,0
2021年01.06,147,0,145,0,2,0
2021年01.07,147,0,145,0,2,0
2021年01.08,147,0,145,0,2,0
2021年01.09,147,0,145,0,2,0
2021年01.10,147,0,145,0,2,0
2021年01.11,147,0,145,0,2,0
2021年01.12,147,0,145,0,2,0
2021年01.13,147,0,145,0,2,0
2021年01.14,147,0,145,0,2,0
2021年01.15,147,0,145,0,2,0
2021年01.16,147,0,145,0,2,0
2021年01.17,147,0,145,0,2,0
2021年01.18,147,0,145,0,2,0
2021年01.19,147,0,145,0,2,0
2021年01.20,147,0,145,0,2,0
2021年01.21,147,0,145,0,2,0
2021年01.22,147,0,145,0,2,0
2021年01.23,147,0,145,0,2,0
2021年01.24,147,0,145,0,2,0
2021年01.25,147,0,145,0,2,0
2021年01.26,147,0,145,0,2,0
2021年01.27,147,0,145,0,2,0
2021年01.28,147,0,145,0,2,0
2021年01.29,147,0,145,0,2,0
2021年01.30,147,0,145,0,2,0
2021年01.31,147,0,145,0,2,0
2021年02.01,147,0,145,0,2,0
2021年02.02,147,0,145,0,2,0
2021年02.03,147,0,145,0,2,0
2021年02.04,147,0,145,0,2,0
2021年02.05,147,0,145,0,2,0
2021年02.06,147,0,145,0,2,0
2021年02.07,147,0,145,0,2,0
2021年02.08,147,0,145,0,2,0
2021年02.09,147,0,145,0,2,0
2021年02.10,147,0,145,0,2,0
2021年02.11,147,0,145,0,2,0
2021年02.12,147,0,145,0,2,0
2021年02.13,147,0,145,0,2,0
2021年02.14,147,0,145,0,2,0
2021年02.15,147,0,145,0,2,0
2021年02.16,147,0,145,0,2,0
2021年02.17,147,0,145,0,2,0
2021年02.18,147,0,145,0,2,0
2021年02.19,147,0,145,0,2,0
2021年02.20,147,0,145,0,2,0
2021年02.21,147,0,145,0,2,0
2021年02.22,147,0,145,0,2,0
2021年02.23,147,0,145,0,2,0
2021年02.24,147,0,145,0,2,0
2021年02.25,147,0,145,0,2,0
2021年02.26,147,0,145,0,2,0
2021年02.27,147,0,145,0,2,0
2021年02.28,147,0,145,0,2,0
2021年03.01,147,0,145,0,2,0
2021年03.02,147,0,145,0,2,0
2021年03.03,147,0,145,0,2,0
2021年03.04,147,0,145,0,2,0
2021年03.05,147,0,145,0,2,0
2021年03.06,147,0,145,0,2,0
2021年03.07,147,0,145,0,2,0
2021年03.08,147,0,145,0,2,0
2021年03.09,147,0,145,0,2,0
2021年03.10,147,0,145,0,2,0
2021年03.11,147,0,145,0,2,0
2021年03.12,147,0,145,0,2,0
2021年03.13,147,0,145,0,2,0
2021年03.14,147,0,145,0,2,0
2021年03.15,147,0,145,0,2,0
2021年03.16,147,0,145,0,2,0
2021年03.17,147,0,145,0,2,0
2021年03.18,147,0,145,0,2,0
2021年03.19,147,0,145,0,2,0
2021年03.20,147,0,145,0,2,0
2021年03.21,147,0,145,0,2,0
2021年03.22,147,0,145,0,2,0
2021年03.23,147,0,145,0,2,0
2021年03.24,147,0,145,0,2,0
2021年03.25,147,0,145,0,2,0
2021年03.26,147,0,145,0,2,0
2021年03.27,147,0,145,0,2,0
2021年03.28,147,0,145,0,2,0
2021年03.29,147,0,145,0,2,0
2021年03.30,147,0,145,0,2,0
2021年03.31,147,0,145,0,2,0
2021年04.01,147,0,145,0,2,0
2021年04.02,147,0,145,0,2,0
2021年04.03,147,0,145,0,2,0
2021年04.04,147,0,145,0,2,0
2021年04.05,147,0,145,0,2,0
2021年04.06,147,0,145,0,2,0
2021年04.07,147,0,145,0,2,0
2021年04.08,147,0,145,0,2,0
2021年04.09,147,0,145,0,2,0
2021年04.10,147,0,145,0,2,0
2021年04.11,147,0,145,0,2,0
2021年04.12,147,0,145,0,2,0
2021年04.13,147,0,145,0,2,0
2021年04.14,147,0,145,0,2,0
2021年04.15,147,0,145,0,2,0
2021年04.16,147,0,145,0,2,0
2021年04.17,147,0,145,0,2,0
2021年04.18,147,0,145,0,2,0
2021年04.19,147,0,145,0,2,0
2021年04.20,147,0,145,0,2,0
2021年04.21,147,0,145,0,2,0
2021年04.22,147,0,145,0,2,0
2021年04.23,147,0,145,0,2,0
2021年04.24,147,0,145,0,2,0
2021年04.25,147,0,145,0,2,0
2021年04.26,147,0,145,0,2,0
2021年04.27,147,0,145,0,2,0
2021年04.28,147,0,145,0,2,0
2021年04.29,147,0,145,0,2,0
2021年04.30,147,0,145,0,2,0
2021年05.01,147,0,145,0,2,0
